HPSA Discipline Class,HPSA Geography Identification Number,HPSA Component Type Description,HPSA Name,HPSA ID,County Equivalent Name,Designation Type,HPSA Population Type,HPSA Status,HPSA Score
Primary Care,6071011206,Census Tract,MSSA 146/Big Bear Lake,1066475602,San Bernardino,Geographic HPSA,Geographic Population,Designated,17
Primary Care,6071011300,Census Tract,MSSA 146/Big Bear Lake,1066475602,San Bernardino,Geographic HPSA,Geographic Population,Designated,17
Primary Care,6071011401,Census Tract,MSSA 146/Big Bear Lake,1066475602,San Bernardino,Geographic HPSA,Geographic Population,Designated,17
Primary Care,6071011403,Census Tract,MSSA 146/Big Bear Lake,1066475602,San Bernardino,Geographic HPSA,Geographic Population,Designated,17
Primary Care,6071011404,Census Tract,MSSA 146/Big Bear Lake,1066475602,San Bernardino,Geographic HPSA,Geographic Population,Designated,17
Primary Care,6071011500,Census Tract,MSSA 146/Big Bear Lake,1066475602,San Bernardino,Geographic HPSA,Geographic Population,Designated,17
Primary Care,6071009300,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071009400,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071009500,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071011600,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071011700,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071011800,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071011900,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071012001,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071012002,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071012103,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071012104,Census Tract,MSSA 149/Barstow,1066477035,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6071010700,Census Tract,MSSA 143/Big River,1067180642,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,18
Primary Care,6071025100,Census Tract,MSSA 143/Big River,1067180642,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,18
Primary Care,6071940100,Census Tract,MSSA 143/Big River,1067180642,San Bernardino,High Needs Geographic HPSA,Geographic Population,Designated,18
Primary Care,6071009108,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009109,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009118,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009119,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009800,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009904,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009905,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009906,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009908,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009910,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009911,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009912,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071009913,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010009,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010010,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010011,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010014,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010015,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010016,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010017,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010018,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010019,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010023,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010025,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071010026,Census Tract,ME MSSA 145.1a/Hesperia West/Mountain View Acres,1067801088,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,15
Primary Care,6071002501,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071002502,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071002601,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003101,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003102,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003200,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003301,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003302,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003403,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003603,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003605,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003606,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003607,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003609,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003611,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071003612,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071004001,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071004003,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071004004,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071006601,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071006603,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071006604,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071006700,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071007000,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071012400,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071012500,Census Tract,ME-MSSA 151f/Colton,1068584842,San Bernardino,HPSA Population,Medicaid Eligible Population HPSA,Designated,18
Primary Care,6071010802,Census Tract,LI/MSSA 147-Lake Arrowhead,1069214808,San Bernardino,HPSA Population,Low Income Population HPSA,Designated,15
Primary Care,6071010803,Census Tract,LI/MSSA 147-Lake Arrowhead,1069214808,San Bernardino,HPSA Population,Low Income Population HPSA,Designated,15
Primary Care,6071010804,Census Tract,LI/MSSA 147-Lake Arrowhead,1069214808,San Bernardino,HPSA Population,Low Income Population HPSA,Designated,15
Primary Care,6071010901,Census Tract,LI/MSSA 147-Lake Arrowhead,1069214808,San Bernardino,HPSA Population,Low Income Population HPSA,Designated,15
Primary Care,6071010902,Census Tract,LI/MSSA 147-Lake Arrowhead,1069214808,San Bernardino,HPSA Population,Low Income Population HPSA,Designated,15
Primary Care,6071011001,Census Tract,LI/MSSA 147-Lake Arrowhead,1069214808,San Bernardino,HPSA Population,Low Income Population HPSA,Designated,15
Primary Care,6071011002,Census Tract,LI/MSSA 147-Lake Arrowhead,1069214808,San Bernardino,HPSA Population,Low Income Population HPSA,Designated,15
Primary Care,6073019101,Census Tract,MSSA 153.1/Pala,1061429842,San Diego,Geographic HPSA,Geographic Population,Designated,11
Primary Care,6073020810,Census Tract,MSSA 158.2/San Diego County Estates,1061595046,San Diego,Geographic HPSA,Geographic Population,Designated,11
Primary Care,6073020811,Census Tract,MSSA 158.2/San Diego County Estates,1061595046,San Diego,Geographic HPSA,Geographic Population,Designated,11
Primary Care,6073021100,Census Tract,ME - MSSA 159/Campo,1062413372,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,17
Primary Care,6073015301,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015302,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015601,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015701,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015703,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015704,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015801,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015802,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015901,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073015902,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073016000,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073016100,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073016202,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073016301,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073016302,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073016502,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073016503,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073016504,Census Tract,ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,1064544351,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,13
Primary Care,6073003103,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003105,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003107,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003108,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003109,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003114,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003115,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003201,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003208,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003209,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003211,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003212,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003213,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073003214,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073014101,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073014102,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073014200,Census Tract,Low Income - MSSA 161l/Lemon Grove South,1065039958,San Diego,HPSA Population,Low Income Population HPSA,Designated,10
Primary Care,6073016902,Census Tract,MSSA 154/Barona/Moreno,1065632711,San Diego,Geographic HPSA,Geographic Population,Designated,11
Primary Care,6073003501,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073003502,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073003601,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073003602,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073003800,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073003901,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073003902,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073004000,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073004100,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073004501,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073004600,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073004700,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073004800,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073004900,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073005000,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073005100,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073005200,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073005300,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073005400,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073005500,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073005600,Census Tract,LI-MSSA 161c/Downtown/Golden Hill,1067206989,San Diego,HPSA Population,Low Income Population HPSA,Designated,9
Primary Care,6073001400,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073001500,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002201,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002202,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002302,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002401,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002402,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002501,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002502,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002601,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002602,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002705,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002707,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002708,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002709,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073002710,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073003401,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073004200,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073004300,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073004400,Census Tract,ME MSSA 161d - Chollas Creek/City Heights/East San Diego/Nor,1067572116,San Diego,HPSA Population,Medicaid Eligible Population HPSA,Designated,10
Primary Care,6073003001,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003003,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003004,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003101,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003111,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003112,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003113,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003202,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003301,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003303,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003304,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003305,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003403,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073003404,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073011902,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073012002,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073012003,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073012102,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073012200,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073014300,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
